Name,Birth Date,Phone Number,Citizen,Country,Zip Code,Year,Time,Longitude,Latitude,Father_Name,Birth Date,Phone Number,Citizen,Country,Zip Code,Year,Time,Longitude,Latitude,Mother_Name,Birth Date,Phone Number,Citizen,Country
Seth,2002-10-14,+44121 4960531,False,Ireland,20082,2002,10:01:05,121.413325,-56.298016,Kelsey,2002-10-14,+44121 4960531,False,Ireland,20082,2002,10:01:05,121.413325,-56.298016,Summer,2002-10-14,+44121 4960531,False,Ireland
Gail,1997-12-03,(0191)4960994,True,Croatia,39298,2016,08:28:42,-10.769287,-58.0736705,Timothy,1997-12-03,(0191)4960994,True,Croatia,39298,2016,08:28:42,-10.769287,-58.0736705,Stephanie,1997-12-03,(0191)4960994,True,Croatia
Sarah,1996-06-02,0118 4960930,True,Andorra,93830,2005,03:39:06,92.722705,70.158163,Greg,1996-06-02,0118 4960930,True,Andorra,93830,2005,03:39:06,92.722705,70.158163,Heather,1996-06-02,0118 4960930,True,Andorra
Steven,2019-09-01,+44(0)28 9018 0223,True,Guernsey,63020,1990,07:02:06,132.993239,69.331410,Rebecca,2019-09-01,+44(0)28 9018 0223,True,Guernsey,63020,1990,07:02:06,132.993239,69.331410,Summer,2019-09-01,+44(0)28 9018 0223,True,Guernsey
Mary,1989-07-15,+44(0)118 4960629,True,Niue,89846,2018,18:40:12,66.141480,2.792195,Rebecca,1989-07-15,+44(0)118 4960629,True,Niue,89846,2018,18:40:12,66.141480,2.792195,Colleen,1989-07-15,+44(0)118 4960629,True,Niue
Michelle,1970-02-12,0292018423,False,Burundi,42654,1972,07:41:19,156.169256,-33.621730,Jacqueline,1970-02-12,0292018423,False,Burundi,42654,1972,07:41:19,156.169256,-33.621730,Gloria,1970-02-12,0292018423,False,Burundi
Darlene,1978-04-26,+44(0)114 4960238,False,Mexico,32666,1994,02:54:44,14.948891,18.622713,Richard,1978-04-26,+44(0)114 4960238,False,Mexico,32666,1994,02:54:44,14.948891,18.622713,Stephen,1978-04-26,+44(0)114 4960238,False,Mexico
Evelyn,1981-02-20,(0113) 496 0684,False,Angola,57660,2021,01:39:39,60.782245,-68.8274275,Bonnie,1981-02-20,(0113) 496 0684,False,Angola,57660,2021,01:39:39,60.782245,-68.8274275,Katherine,1981-02-20,(0113) 496 0684,False,Angola
Christina,1971-03-06,+449098790903,False,Sweden,10320,2015,12:56:57,-152.786743,32.274684,Morgan,1971-03-06,+449098790903,False,Sweden,10320,2015,12:56:57,-152.786743,32.274684,Michele,1971-03-06,+449098790903,False,Sweden
Eric,1999-12-27,+44(0)1164960135,False,Mali,72942,2007,12:40:49,-106.803747,-31.141892,Zachary,1999-12-27,+44(0)1164960135,False,Mali,72942,2007,12:40:49,-106.803747,-31.141892,Laura,1999-12-27,+44(0)1164960135,False,Mali
Caroline,1989-05-17,(0118)4960902,True,Jamaica,18000,2015,06:20:14,-92.522681,36.8280925,Heather,1989-05-17,(0118)4960902,True,Jamaica,18000,2015,06:20:14,-92.522681,36.8280925,Michael,1989-05-17,(0118)4960902,True,Jamaica
Laura,2008-02-02,+44116 4960508,False,Qatar,21551,2013,09:44:08,19.863957,52.6729665,Jesse,2008-02-02,+44116 4960508,False,Qatar,21551,2013,09:44:08,19.863957,52.6729665,Mark,2008-02-02,+44116 4960508,False,Qatar
Molly,1997-08-29,0289018698,False,Sweden,90187,1983,17:53:17,38.955571,-33.138413,Matthew,1997-08-29,0289018698,False,Sweden,90187,1983,17:53:17,38.955571,-33.138413,Roberta,1997-08-29,0289018698,False,Sweden
Ariel,1973-11-01,+44(0)161 496 0729,True,Iraq,65708,2004,06:54:07,51.924732,32.1314655,Edward,1973-11-01,+44(0)161 496 0729,True,Iraq,65708,2004,06:54:07,51.924732,32.1314655,Derek,1973-11-01,+44(0)161 496 0729,True,Iraq
Kevin,1976-03-01,+44(0)161 496 0433,True,Burundi,41988,2017,18:06:53,157.827488,56.0229855,William,1976-03-01,+44(0)161 496 0433,True,Burundi,41988,2017,18:06:53,157.827488,56.0229855,Gregory,1976-03-01,+44(0)161 496 0433,True,Burundi
Erica,2015-01-11,+44141 4960059,True,Monaco,09013,1991,10:40:08,-140.016188,13.2309535,Joseph,2015-01-11,+44141 4960059,True,Monaco,09013,1991,10:40:08,-140.016188,13.2309535,Gregory,2015-01-11,+44141 4960059,True,Monaco
Kimberly,2008-09-13,+441174960715,True,Guinea-Bissau,54320,1976,16:22:49,109.010733,61.5245795,Christopher,2008-09-13,+441174960715,True,Guinea-Bissau,54320,1976,16:22:49,109.010733,61.5245795,Christina,2008-09-13,+441174960715,True,Guinea-Bissau
Carrie,1981-04-10,0191 4960815,False,Belarus,26605,2017,08:30:47,-8.337601,-67.2416615,Michelle,1981-04-10,0191 4960815,False,Belarus,26605,2017,08:30:47,-8.337601,-67.2416615,Ronald,1981-04-10,0191 4960815,False,Belarus
Valerie,2004-01-20,01414960320,True,Georgia,98214,2007,19:14:19,179.958927,-46.412883,Hannah,2004-01-20,01414960320,True,Georgia,98214,2007,19:14:19,179.958927,-46.412883,Travis,2004-01-20,01414960320,True,Georgia
Lynn,2015-12-31,(028) 9018 0232,False,Togo,69306,1982,17:49:06,-59.612592,32.8357285,Raymond,2015-12-31,(028) 9018 0232,False,Togo,69306,1982,17:49:06,-59.612592,32.8357285,Laurie,2015-12-31,(028) 9018 0232,False,Togo
Tracey,2014-01-01,(0141)4960121,True,Mayotte,81105,1989,01:56:31,-53.796826,61.7461225,Donna,2014-01-01,(0141)4960121,True,Mayotte,81105,1989,01:56:31,-53.796826,61.7461225,Erika,2014-01-01,(0141)4960121,True,Mayotte
Robert,1973-08-12,0118 4960440,True,Kazakhstan,48327,1988,10:36:35,-80.013933,-39.5766235,Jacob,1973-08-12,0118 4960440,True,Kazakhstan,48327,1988,10:36:35,-80.013933,-39.5766235,Shawn,1973-08-12,0118 4960440,True,Kazakhstan
Kathleen,2002-04-08,01314960184,False,Barbados,25108,2020,11:28:28,100.681527,-37.2884695,Connie,2002-04-08,01314960184,False,Barbados,25108,2020,11:28:28,100.681527,-37.2884695,Alice,2002-04-08,01314960184,False,Barbados
Margaret,1971-01-25,(0118) 496 0450,True,New Zealand,65481,1975,16:49:49,-101.662614,19.577390,Jeffrey,1971-01-25,(0118) 496 0450,True,New Zealand,65481,1975,16:49:49,-101.662614,19.577390,Corey,1971-01-25,(0118) 496 0450,True,New Zealand
Debra,2014-07-27,0114 4960781,True,Timor-Leste,77884,2011,02:18:10,-62.592472,-73.489703,Joshua,2014-07-27,0114 4960781,True,Timor-Leste,77884,2011,02:18:10,-62.592472,-73.489703,Alyssa,2014-07-27,0114 4960781,True,Timor-Leste
Thomas,2019-01-09,+441514960985,True,Yemen,74535,1981,12:07:28,-63.535928,6.195806,Michael,2019-01-09,+441514960985,True,Yemen,74535,1981,12:07:28,-63.535928,6.195806,Elizabeth,2019-01-09,+441514960985,True,Yemen
Cindy,1974-12-03,0161 4960916,True,Barbados,39548,2017,10:56:32,43.770427,3.357254,Kayla,1974-12-03,0161 4960916,True,Barbados,39548,2017,10:56:32,43.770427,3.357254,Jacqueline,1974-12-03,0161 4960916,True,Barbados
Dylan,1992-07-09,+44(0)116 496 0683,True,Svalbard & Jan Mayen Islands,40989,1996,18:56:54,35.134708,73.195978,Kenneth,1992-07-09,+44(0)116 496 0683,True,Svalbard & Jan Mayen Islands,40989,1996,18:56:54,35.134708,73.195978,Kenneth,1992-07-09,+44(0)116 496 0683,True,Svalbard & Jan Mayen Islands
Helen,2015-09-08,0909 8790582,False,Saint Lucia,69354,2018,12:28:57,-144.433055,9.432429,Amanda,2015-09-08,0909 8790582,False,Saint Lucia,69354,2018,12:28:57,-144.433055,9.432429,Jason,2015-09-08,0909 8790582,False,Saint Lucia
Isabella,1978-03-06,+44292018131,True,United Arab Emirates,68230,2020,03:14:11,-29.929997,-23.3803525,Ann,1978-03-06,+44292018131,True,United Arab Emirates,68230,2020,03:14:11,-29.929997,-23.3803525,Christopher,1978-03-06,+44292018131,True,United Arab Emirates
Cassandra,2006-12-28,+44(0)1632 960537,False,Saint Barthelemy,64984,2019,23:57:31,126.878358,79.260859,Larry,2006-12-28,+44(0)1632 960537,False,Saint Barthelemy,64984,2019,23:57:31,126.878358,79.260859,Nicole,2006-12-28,+44(0)1632 960537,False,Saint Barthelemy
Joseph,1977-01-22,(0115)4960071,True,Dominica,32837,2016,21:32:48,-21.660527,-82.1393145,Alfred,1977-01-22,(0115)4960071,True,Dominica,32837,2016,21:32:48,-21.660527,-82.1393145,Robert,1977-01-22,(0115)4960071,True,Dominica
Scott,1997-10-04,+44(0)20 7496 0999,False,Somalia,96332,1982,00:09:20,110.632616,53.1904075,Laura,1997-10-04,+44(0)20 7496 0999,False,Somalia,96332,1982,00:09:20,110.632616,53.1904075,Mario,1997-10-04,+44(0)20 7496 0999,False,Somalia
Preston,1986-01-01,0306 9990360,True,Kiribati,61884,2013,10:17:55,-144.133530,16.9387815,Michele,1986-01-01,0306 9990360,True,Kiribati,61884,2013,10:17:55,-144.133530,16.9387815,Ashley,1986-01-01,0306 9990360,True,Kiribati
Brandon,2011-10-03,0121 4960684,True,Faroe Islands,05526,2012,11:43:32,57.828321,-62.261562,Hannah,2011-10-03,0121 4960684,True,Faroe Islands,05526,2012,11:43:32,57.828321,-62.261562,Margaret,2011-10-03,0121 4960684,True,Faroe Islands
Shannon,1985-03-07,(0114)4960236,False,Nicaragua,32140,2016,08:23:58,123.800573,-45.478621,Ana,1985-03-07,(0114)4960236,False,Nicaragua,32140,2016,08:23:58,123.800573,-45.478621,Jon,1985-03-07,(0114)4960236,False,Nicaragua
Breanna,2005-01-17,+44151 4960364,True,Estonia,35024,2018,09:31:50,52.779111,10.922279,James,2005-01-17,+44151 4960364,True,Estonia,35024,2018,09:31:50,52.779111,10.922279,Jennifer,2005-01-17,+44151 4960364,True,Estonia
Brent,2005-05-24,(0118) 4960543,True,Montenegro,26113,1995,18:04:17,-165.529417,-30.6071945,Daniel,2005-05-24,(0118) 4960543,True,Montenegro,26113,1995,18:04:17,-165.529417,-30.6071945,Aaron,2005-05-24,(0118) 4960543,True,Montenegro
Adrian,1986-10-09,+44(0)9098790566,False,Vietnam,02306,2021,14:25:50,-65.779454,-1.917614,Hannah,1986-10-09,+44(0)9098790566,False,Vietnam,02306,2021,14:25:50,-65.779454,-1.917614,Jennifer,1986-10-09,+44(0)9098790566,False,Vietnam
Julie,2014-08-26,01632 960261,True,Congo,81778,1983,13:28:41,82.298175,52.6983295,Robin,2014-08-26,01632 960261,True,Congo,81778,1983,13:28:41,82.298175,52.6983295,Brenda,2014-08-26,01632 960261,True,Congo
Tonya,2004-05-20,+44(0)118 4960483,False,Nicaragua,13137,1993,00:50:05,61.184219,71.220301,Jon,2004-05-20,+44(0)118 4960483,False,Nicaragua,13137,1993,00:50:05,61.184219,71.220301,Anna,2004-05-20,+44(0)118 4960483,False,Nicaragua
Lindsey,2002-08-11,+44117 4960742,False,Central African Republic,33012,1973,20:23:33,-12.703920,64.220498,Kathryn,2002-08-11,+44117 4960742,False,Central African Republic,33012,1973,20:23:33,-12.703920,64.220498,Hailey,2002-08-11,+44117 4960742,False,Central African Republic
Xavier,1978-08-11,+4420 7496 0800,True,Palestinian Territory,08002,2012,19:14:59,-108.918569,-39.587724,Erika,1978-08-11,+4420 7496 0800,True,Palestinian Territory,08002,2012,19:14:59,-108.918569,-39.587724,Alyssa,1978-08-11,+4420 7496 0800,True,Palestinian Territory
Nancy,1979-11-17,(0131)4960368,True,Tanzania,86423,2005,19:00:55,22.815174,85.5767245,Christopher,1979-11-17,(0131)4960368,True,Tanzania,86423,2005,19:00:55,22.815174,85.5767245,Jesse,1979-11-17,(0131)4960368,True,Tanzania
Kristy,2007-06-18,0117 4960976,False,Mali,62172,1973,20:52:41,165.485678,-22.4294925,Lisa,2007-06-18,0117 4960976,False,Mali,62172,1973,20:52:41,165.485678,-22.4294925,Christine,2007-06-18,0117 4960976,False,Mali
Jodi,1974-09-27,01632 960 665,True,Canada,59541,1996,02:30:12,-46.473171,75.7043265,Charles,1974-09-27,01632 960 665,True,Canada,59541,1996,02:30:12,-46.473171,75.7043265,Amy,1974-09-27,01632 960 665,True,Canada
Calvin,1981-10-31,+44(0)151 4960190,True,Saint Barthelemy,15717,2009,08:58:48,79.469640,38.475768,Frank,1981-10-31,+44(0)151 4960190,True,Saint Barthelemy,15717,2009,08:58:48,79.469640,38.475768,Nicole,1981-10-31,+44(0)151 4960190,True,Saint Barthelemy
Stephen,2001-09-04,09098790875,False,Venezuela,07776,1989,01:22:18,116.696312,75.8028485,Steven,2001-09-04,09098790875,False,Venezuela,07776,1989,01:22:18,116.696312,75.8028485,Cynthia,2001-09-04,09098790875,False,Venezuela
George,1997-07-31,+44(0)1632 960 248,False,Uruguay,52336,2020,07:08:12,-93.319309,21.122031,James,1997-07-31,+44(0)1632 960 248,False,Uruguay,52336,2020,07:08:12,-93.319309,21.122031,Sarah,1997-07-31,+44(0)1632 960 248,False,Uruguay
Ronnie,2020-09-14,+44(0)113 4960746,False,Belgium,38764,1986,02:24:13,167.370866,56.646836,Brandon,2020-09-14,+44(0)113 4960746,False,Belgium,38764,1986,02:24:13,167.370866,56.646836,Katherine,2020-09-14,+44(0)113 4960746,False,Belgium
Nicole,2012-11-26,+44(0)115 4960727,False,Paraguay,92912,1973,22:26:41,73.612856,80.192968,Douglas,2012-11-26,+44(0)115 4960727,False,Paraguay,92912,1973,22:26:41,73.612856,80.192968,Pamela,2012-11-26,+44(0)115 4960727,False,Paraguay
William,1982-11-21,0117 496 0456,True,Turks and Caicos Islands,61682,2014,19:03:59,137.370231,41.1782555,Sheryl,1982-11-21,0117 496 0456,True,Turks and Caicos Islands,61682,2014,19:03:59,137.370231,41.1782555,Anna,1982-11-21,0117 496 0456,True,Turks and Caicos Islands
Scott,1982-04-30,+44115 4960271,False,Japan,65008,1992,01:52:09,16.360324,47.4765885,Scott,1982-04-30,+44115 4960271,False,Japan,65008,1992,01:52:09,16.360324,47.4765885,Garrett,1982-04-30,+44115 4960271,False,Japan
Megan,1977-09-02,+44(0)114 4960644,False,Ghana,47872,2017,11:07:46,32.772462,-55.8297075,Norman,1977-09-02,+44(0)114 4960644,False,Ghana,47872,2017,11:07:46,32.772462,-55.8297075,Paul,1977-09-02,+44(0)114 4960644,False,Ghana
Brittany,2020-06-21,01164960578,False,Cocos (Keeling) Islands,87050,2000,21:35:09,-38.615163,-50.950825,Victor,2020-06-21,01164960578,False,Cocos (Keeling) Islands,87050,2000,21:35:09,-38.615163,-50.950825,Robin,2020-06-21,01164960578,False,Cocos (Keeling) Islands
Edward,1994-03-27,0131 4960731,True,Belize,92359,1972,19:48:51,-137.503831,61.1728265,William,1994-03-27,0131 4960731,True,Belize,92359,1972,19:48:51,-137.503831,61.1728265,Brittany,1994-03-27,0131 4960731,True,Belize
Faith,2002-06-13,(0161)4960286,False,Lebanon,25134,1992,11:16:34,-126.138884,58.933146,Laura,2002-06-13,(0161)4960286,False,Lebanon,25134,1992,11:16:34,-126.138884,58.933146,Leon,2002-06-13,(0161)4960286,False,Lebanon
Allison,2018-05-01,(0161) 496 0650,False,French Guiana,87845,1978,23:49:34,32.863247,-85.457287,Kristin,2018-05-01,(0161) 496 0650,False,French Guiana,87845,1978,23:49:34,32.863247,-85.457287,Robert,2018-05-01,(0161) 496 0650,False,French Guiana
Jerry,2019-01-26,+44(0)131 496 0011,True,Ukraine,56911,1970,21:34:08,57.543304,85.488490,Jeffrey,2019-01-26,+44(0)131 496 0011,True,Ukraine,56911,1970,21:34:08,57.543304,85.488490,Megan,2019-01-26,+44(0)131 496 0011,True,Ukraine
Robert,2019-10-07,+441614960931,False,Turkey,49218,1985,09:45:49,-99.279158,12.1729705,Traci,2019-10-07,+441614960931,False,Turkey,49218,1985,09:45:49,-99.279158,12.1729705,Heather,2019-10-07,+441614960931,False,Turkey
Matthew,1992-01-24,(0191) 496 0623,True,Ireland,52891,1989,00:05:55,113.951325,22.308699,Zachary,1992-01-24,(0191) 496 0623,True,Ireland,52891,1989,00:05:55,113.951325,22.308699,Jon,1992-01-24,(0191) 496 0623,True,Ireland
Shelley,1993-09-08,+44141 496 0043,False,Belarus,05534,2001,13:39:18,-11.270804,35.6182885,Jennifer,1993-09-08,+44141 496 0043,False,Belarus,05534,2001,13:39:18,-11.270804,35.6182885,Eric,1993-09-08,+44141 496 0043,False,Belarus
Jason,1978-11-26,+44121 496 0652,False,Rwanda,56329,2005,23:46:41,125.562690,-76.9370255,Julie,1978-11-26,+44121 496 0652,False,Rwanda,56329,2005,23:46:41,125.562690,-76.9370255,Teresa,1978-11-26,+44121 496 0652,False,Rwanda
Timothy,2010-06-20,0151 496 0283,True,Bouvet Island (Bouvetoya),94291,2004,09:29:24,-1.516631,10.690432,Kimberly,2010-06-20,0151 496 0283,True,Bouvet Island (Bouvetoya),94291,2004,09:29:24,-1.516631,10.690432,Randall,2010-06-20,0151 496 0283,True,Bouvet Island (Bouvetoya)
Nicole,2007-11-13,+44(0)1632960330,False,South Africa,25964,2020,09:30:32,45.466196,-72.057162,Kristen,2007-11-13,+44(0)1632960330,False,South Africa,25964,2020,09:30:32,45.466196,-72.057162,Jonathan,2007-11-13,+44(0)1632960330,False,South Africa
Christopher,1976-03-12,(01632)960801,False,Panama,64388,1999,18:58:35,-27.437217,16.8037355,Evan,1976-03-12,(01632)960801,False,Panama,64388,1999,18:58:35,-27.437217,16.8037355,Deborah,1976-03-12,(01632)960801,False,Panama
Scott,1981-01-04,(0118)4960703,True,Portugal,16746,1981,07:50:40,-170.224906,43.564064,Andrew,1981-01-04,(0118)4960703,True,Portugal,16746,1981,07:50:40,-170.224906,43.564064,Christina,1981-01-04,(0118)4960703,True,Portugal
Alexandria,1982-09-19,+44(0)1214960278,True,Ecuador,57088,1982,22:48:11,21.867298,-17.340755,Charles,1982-09-19,+44(0)1214960278,True,Ecuador,57088,1982,22:48:11,21.867298,-17.340755,Bryan,1982-09-19,+44(0)1214960278,True,Ecuador
Mary,1976-08-22,+44(0)191 496 0534,False,American Samoa,91536,1987,01:51:52,95.033072,-31.0298565,Ricky,1976-08-22,+44(0)191 496 0534,False,American Samoa,91536,1987,01:51:52,95.033072,-31.0298565,Cassie,1976-08-22,+44(0)191 496 0534,False,American Samoa
Amanda,1979-05-04,+44(0)289018457,False,Bermuda,26676,1979,09:32:39,-85.336992,29.186186,Melissa,1979-05-04,+44(0)289018457,False,Bermuda,26676,1979,09:32:39,-85.336992,29.186186,Julie,1979-05-04,+44(0)289018457,False,Bermuda
Tracey,1979-12-16,08081570731,True,Holy See (Vatican City State),68640,2005,13:54:12,127.372385,-14.6397225,Stephanie,1979-12-16,08081570731,True,Holy See (Vatican City State),68640,2005,13:54:12,127.372385,-14.6397225,Michael,1979-12-16,08081570731,True,Holy See (Vatican City State)
Jonathan,2008-04-12,+44808 1570913,False,Nepal,45553,1978,10:54:31,-80.036916,70.624669,Shawn,2008-04-12,+44808 1570913,False,Nepal,45553,1978,10:54:31,-80.036916,70.624669,Lucas,2008-04-12,+44808 1570913,False,Nepal
Christina,1993-07-20,+44(0)151 496 0137,True,Malawi,40439,2019,17:03:20,27.681106,4.777144,Kim,1993-07-20,+44(0)151 496 0137,True,Malawi,40439,2019,17:03:20,27.681106,4.777144,Holly,1993-07-20,+44(0)151 496 0137,True,Malawi
Emily,2004-01-26,+44(0)29 2018 0500,True,Armenia,20848,1994,13:18:26,-21.829583,-68.366529,Mark,2004-01-26,+44(0)29 2018 0500,True,Armenia,20848,1994,13:18:26,-21.829583,-68.366529,Lauren,2004-01-26,+44(0)29 2018 0500,True,Armenia
Sarah,2004-09-04,+44118 4960578,False,Guadeloupe,94591,1983,11:52:40,-16.533043,45.5258015,Frank,2004-09-04,+44118 4960578,False,Guadeloupe,94591,1983,11:52:40,-16.533043,45.5258015,Kelly,2004-09-04,+44118 4960578,False,Guadeloupe
Benjamin,2011-03-29,+44191 4960091,False,South Georgia and the South Sandwich Islands,98246,1982,17:52:34,21.617488,-28.3816295,Cynthia,2011-03-29,+44191 4960091,False,South Georgia and the South Sandwich Islands,98246,1982,17:52:34,21.617488,-28.3816295,Melvin,2011-03-29,+44191 4960091,False,South Georgia and the South Sandwich Islands
David,1995-09-27,+44(0)118 496 0655,False,Denmark,33701,1994,21:02:50,-125.620093,72.2941655,Laurie,1995-09-27,+44(0)118 496 0655,False,Denmark,33701,1994,21:02:50,-125.620093,72.2941655,Douglas,1995-09-27,+44(0)118 496 0655,False,Denmark
Daniel,1974-11-15,(0141)4960702,False,Somalia,35702,1974,03:33:10,-66.932425,49.7866635,Claudia,1974-11-15,(0141)4960702,False,Somalia,35702,1974,03:33:10,-66.932425,49.7866635,Lauren,1974-11-15,(0141)4960702,False,Somalia
Richard,1999-03-18,+441184960776,True,Nicaragua,28846,2004,03:06:53,-111.846071,-70.4938725,Daniel,1999-03-18,+441184960776,True,Nicaragua,28846,2004,03:06:53,-111.846071,-70.4938725,Kevin,1999-03-18,+441184960776,True,Nicaragua
James,1993-11-21,+44(0)191 4960867,False,Dominican Republic,72254,2000,13:59:43,-118.238447,-57.671292,Joseph,1993-11-21,+44(0)191 4960867,False,Dominican Republic,72254,2000,13:59:43,-118.238447,-57.671292,Christopher,1993-11-21,+44(0)191 4960867,False,Dominican Republic
Robert,1973-11-09,(0808)1570372,True,Guadeloupe,55226,1977,20:24:26,-35.801746,5.4804145,David,1973-11-09,(0808)1570372,True,Guadeloupe,55226,1977,20:24:26,-35.801746,5.4804145,Mary,1973-11-09,(0808)1570372,True,Guadeloupe
Austin,1986-07-05,+44(0)116 496 0967,True,Panama,44480,2003,22:25:11,-132.395695,-49.7994915,Heather,1986-07-05,+44(0)116 496 0967,True,Panama,44480,2003,22:25:11,-132.395695,-49.7994915,Emily,1986-07-05,+44(0)116 496 0967,True,Panama
Melanie,1982-02-05,+44(0)2074960077,False,Sao Tome and Principe,35818,2015,20:22:18,29.765243,69.672065,Patricia,1982-02-05,+44(0)2074960077,False,Sao Tome and Principe,35818,2015,20:22:18,29.765243,69.672065,Jason,1982-02-05,+44(0)2074960077,False,Sao Tome and Principe
William,2002-02-06,+44(0)20 74960460,True,Thailand,52925,2013,06:32:27,-51.558465,-9.285232,Michelle,2002-02-06,+44(0)20 74960460,True,Thailand,52925,2013,06:32:27,-51.558465,-9.285232,Tara,2002-02-06,+44(0)20 74960460,True,Thailand
Rebecca,1997-08-17,+44(0)9098790779,False,Congo,77128,2010,02:46:05,-157.905148,-48.916272,Laura,1997-08-17,+44(0)9098790779,False,Congo,77128,2010,02:46:05,-157.905148,-48.916272,Joshua,1997-08-17,+44(0)9098790779,False,Congo
Mario,1982-11-17,0114 4960310,False,Uzbekistan,99683,2008,02:38:23,65.295935,16.1520885,Henry,1982-11-17,0114 4960310,False,Uzbekistan,99683,2008,02:38:23,65.295935,16.1520885,Donald,1982-11-17,0114 4960310,False,Uzbekistan
Ronald,1976-04-04,+441314960560,False,Oman,03655,1991,19:56:23,-105.875675,81.8978095,Amber,1976-04-04,+441314960560,False,Oman,03655,1991,19:56:23,-105.875675,81.8978095,Jamie,1976-04-04,+441314960560,False,Oman
Kevin,2019-07-26,+44(0)121 4960636,False,Sweden,74939,2015,11:54:01,-0.010056,36.0464965,Carlos,2019-07-26,+44(0)121 4960636,False,Sweden,74939,2015,11:54:01,-0.010056,36.0464965,Tim,2019-07-26,+44(0)121 4960636,False,Sweden
Thomas,2015-07-29,+44808 1570517,True,Czech Republic,99043,2021,08:24:10,153.769614,29.413810,Michelle,2015-07-29,+44808 1570517,True,Czech Republic,99043,2021,08:24:10,153.769614,29.413810,Barbara,2015-07-29,+44808 1570517,True,Czech Republic
